time,t2m,prectotland,precsnoland,snomas,rhoa,swgdn,swtdn,cldtot
2019-01-14 12:00,1.758,0.001,0.0,0.0,1.264,164.656,266.704,0.067
2019-01-14 13:00,1.723,0.001,0.0,0.0,1.264,101.746,185.933,0.172
2019-01-14 14:00,1.448,0.001,0.0,0.0,1.265,24.965,63.87,0.181
2019-01-14 15:00,1.12,0.001,0.0,0.0,1.267,0.001,0.004,0.089
2019-01-14 16:00,0.951,0.0,0.0,0.0,1.269,0.0,0.0,0.018
2019-01-14 17:00,0.903,0.0,0.0,0.0,1.269,0.0,0.0,0.027
2019-01-14 18:00,0.894,0.0,0.0,0.0,1.27,0.0,0.0,0.102
2019-01-14 19:00,0.859,0.0,0.0,0.0,1.271,0.0,0.0,0.275
2019-01-14 20:00,0.722,0.0,0.0,0.0,1.272,0.0,0.0,0.615
2019-01-14 21:00,0.47,0.001,0.0,0.0,1.273,0.0,0.0,0.74
2019-01-14 22:00,0.525,0.013,0.004,0.0,1.274,0.0,0.0,0.619
2019-01-14 23:00,0.751,0.081,0.056,0.02,1.274,0.0,0.0,0.806
2019-01-15 00:00,0.824,0.121,0.087,0.093,1.273,0.0,0.0,0.935
2019-01-15 01:00,0.888,0.157,0.092,0.183,1.272,0.0,0.0,0.962
2019-01-15 02:00,0.998,0.125,0.003,0.223,1.271,0.0,0.0,0.875
2019-01-15 03:00,1.146,0.054,0.001,0.221,1.269,0.0,0.0,0.908
2019-01-15 04:00,1.506,0.039,0.0,0.219,1.267,0.0,0.0,0.971
2019-01-15 05:00,1.622,0.057,0.0,0.216,1.265,0.0,0.0,0.984
2019-01-15 06:00,1.753,0.144,0.0,0.215,1.263,0.0,0.0,0.989
2019-01-15 07:00,2.126,0.457,0.0,0.212,1.26,0.497,7.863,0.995
2019-01-15 08:00,2.775,0.843,0.017,0.216,1.257,8.036,115.351,0.998
2019-01-15 09:00,3.497,1.001,0.021,0.237,1.253,14.571,223.968,0.999
2019-01-15 10:00,4.713,0.44,0.0,0.224,1.245,13.348,288.449,0.999
2019-01-15 11:00,6.229,0.095,0.0,0.196,1.235,16.45,304.445,0.996
2019-01-15 12:00,7.014,0.014,0.0,0.17,1.231,61.572,270.909,0.987
2019-01-15 13:00,7.081,0.005,0.0,0.144,1.231,58.184,190.041,0.977
2019-01-15 14:00,6.552,0.003,0.0,0.126,1.233,20.262,67.616,0.982
2019-01-15 15:00,5.884,0.001,0.0,0.114,1.237,0.002,0.012,0.982
2019-01-15 16:00,5.286,0.0,0.0,0.106,1.24,0.0,0.0,0.961
2019-01-15 17:00,4.706,0.0,0.0,0.102,1.244,0.0,0.0,0.957
2019-01-15 18:00,4.4,0.001,0.0,0.098,1.247,0.0,0.0,0.972
2019-01-15 19:00,4.423,0.01,0.0,0.094,1.248,0.0,0.0,0.993
2019-01-15 20:00,4.593,0.046,0.0,0.091,1.248,0.0,0.0,0.997
2019-01-15 21:00,4.747,0.091,0.0,0.087,1.247,0.0,0.0,0.997
2019-01-15 22:00,4.835,0.125,0.0,0.084,1.247,0.0,0.0,0.997
2019-01-15 23:00,4.835,0.148,0.0,0.081,1.246,0.0,0.0,0.994
2019-01-16 00:00,4.849,0.209,0.0,0.079,1.245,0.0,0.0,0.986
2019-01-16 01:00,5.069,0.254,0.0,0.076,1.243,0.0,0.0,0.947
2019-01-16 02:00,5.478,0.243,0.0,0.072,1.241,0.0,0.0,0.969
2019-01-16 03:00,5.756,0.159,0.0,0.068,1.239,0.0,0.0,0.993
2019-01-16 04:00,5.835,0.083,0.0,0.063,1.238,0.0,0.0,0.997
2019-01-16 05:00,5.797,0.039,0.0,0.059,1.238,0.0,0.0,0.998
2019-01-16 06:00,5.905,0.027,0.0,0.056,1.237,0.0,0.0,0.998
2019-01-16 07:00,6.063,0.032,0.0,0.052,1.236,0.536,9.189,0.996
2019-01-16 08:00,6.202,0.046,0.0,0.048,1.235,9.997,119.476,0.995
2019-01-16 09:00,6.334,0.052,0.0,0.044,1.234,19.783,228.218,0.997
2019-01-16 10:00,6.458,0.06,0.0,0.04,1.232,20.608,292.766,0.998
2019-01-16 11:00,6.574,0.085,0.0,0.036,1.231,19.411,308.82,0.997
2019-01-16 12:00,6.701,0.103,0.0,0.032,1.229,21.998,275.204,0.994
2019-01-16 13:00,6.743,0.095,0.0,0.028,1.228,16.001,194.245,0.995
2019-01-16 14:00,6.618,0.098,0.0,0.025,1.227,5.076,71.602,0.994
2019-01-16 15:00,6.447,0.085,0.0,0.022,1.228,0.001,0.038,0.995
2019-01-16 16:00,6.387,0.072,0.0,0.019,1.227,0.0,0.0,0.998
2019-01-16 17:00,6.42,0.076,0.0,0.017,1.226,0.0,0.0,0.998
2019-01-16 18:00,6.437,0.14,0.0,0.015,1.225,0.0,0.0,0.997
2019-01-16 19:00,6.284,0.269,0.0,0.011,1.225,0.0,0.0,0.986
2019-01-16 20:00,5.87,0.375,0.0,0.009,1.227,0.0,0.0,0.992
2019-01-16 21:00,5.428,0.326,0.0,0.009,1.229,0.0,0.0,0.996
2019-01-16 22:00,5.18,0.188,0.0,0.008,1.23,0.0,0.0,0.964
2019-01-16 23:00,5.016,0.131,0.0,0.008,1.23,0.0,0.0,0.813
2019-01-17 00:00,4.725,0.099,0.0,0.007,1.231,0.0,0.0,0.602
2019-01-17 01:00,4.333,0.084,0.0,0.007,1.233,0.0,0.0,0.425
2019-01-17 02:00,3.874,0.068,0.0,0.007,1.235,0.0,0.0,0.446
2019-01-17 03:00,3.617,0.063,0.0,0.007,1.236,0.0,0.0,0.556
2019-01-17 04:00,3.522,0.109,0.0,0.007,1.237,0.0,0.0,0.653
2019-01-17 05:00,3.355,0.193,0.0,0.007,1.238,0.0,0.0,0.777
2019-01-17 06:00,3.254,0.262,0.0,0.006,1.238,0.0,0.0,0.848
2019-01-17 07:00,3.217,0.274,0.0,0.006,1.239,0.557,10.672,0.881
2019-01-17 08:00,3.149,0.315,0.013,0.012,1.241,11.392,123.743,0.878
2019-01-17 09:00,2.933,0.392,0.035,0.034,1.244,30.485,232.599,0.859
2019-01-17 10:00,2.352,0.428,0.057,0.086,1.248,54.315,297.266,0.842
2019-01-17 11:00,1.553,0.411,0.179,0.199,1.254,68.769,313.32,0.828
2019-01-17 12:00,0.906,0.316,0.186,0.392,1.259,57.391,279.671,0.857
2019-01-17 13:00,0.643,0.185,0.116,0.548,1.261,37.82,198.62,0.881
2019-01-17 14:00,0.49,0.103,0.049,0.616,1.263,11.039,75.778,0.896
2019-01-17 15:00,0.364,0.068,0.034,0.657,1.265,0.006,0.108,0.903
2019-01-17 16:00,0.235,0.035,0.011,0.679,1.267,0.0,0.0,0.853
2019-01-17 17:00,-0.098,0.006,0.001,0.683,1.27,0.0,0.0,0.785
2019-01-17 18:00,-0.794,0.001,0.0,0.683,1.275,0.0,0.0,0.497
2019-01-17 19:00,-1.545,0.0,0.0,0.684,1.28,0.0,0.0,0.245
2019-01-17 20:00,-2.023,0.0,0.0,0.684,1.283,0.0,0.0,0.052
2019-01-17 21:00,-2.322,0.0,0.0,0.685,1.285,0.0,0.0,0.003
2019-01-17 22:00,-2.517,0.0,0.0,0.685,1.287,0.0,0.0,0.0
2019-01-17 23:00,-2.704,0.0,0.0,0.685,1.287,0.0,0.0,0.001
2019-01-18 00:00,-2.671,0.001,0.001,0.686,1.286,0.0,0.0,0.008
2019-01-18 01:00,-2.404,0.007,0.001,0.687,1.284,0.0,0.0,0.036
2019-01-18 02:00,-1.961,0.035,0.001,0.689,1.283,0.0,0.0,0.064
2019-01-18 03:00,-1.795,0.028,0.0,0.69,1.282,0.0,0.0,0.046
2019-01-18 04:00,-1.986,0.006,0.0,0.691,1.284,0.0,0.0,0.023
2019-01-18 05:00,-2.247,0.002,0.0,0.691,1.286,0.0,0.0,0.017
2019-01-18 06:00,-2.489,0.0,0.0,0.692,1.289,0.0,0.0,0.015
2019-01-18 07:00,-2.69,0.0,0.0,0.692,1.291,4.156,12.319,0.012
2019-01-18 08:00,-1.966,0.0,0.0,0.692,1.294,67.167,128.159,0.011
2019-01-18 09:00,-1.04,0.0,0.0,0.692,1.293,145.478,237.161,0.015
2019-01-18 10:00,-0.062,0.0,0.0,0.691,1.289,196.46,301.891,0.127
2019-01-18 11:00,0.837,0.0,0.0,0.689,1.285,206.985,317.945,0.423
2019-01-18 12:00,1.298,0.0,0.0,0.686,1.282,173.937,284.296,0.501
2019-01-18 13:00,1.09,0.0,0.0,0.684,1.282,115.608,203.183,0.25
2019-01-18 14:00,-0.064,0.0,0.0,0.684,1.282,37.276,80.147,0.068
2019-01-18 15:00,-0.811,0.0,0.0,0.685,1.283,0.054,0.255,0.09
2019-01-18 16:00,-0.625,0.001,0.0,0.686,1.284,0.0,0.0,0.228
2019-01-18 17:00,-0.536,0.001,0.0,0.687,1.285,0.0,0.0,0.383
2019-01-18 18:00,-0.562,0.0,0.0,0.687,1.285,0.0,0.0,0.45
2019-01-18 19:00,-0.589,0.0,0.0,0.688,1.286,0.0,0.0,0.472
2019-01-18 20:00,-0.523,0.0,0.0,0.689,1.287,0.0,0.0,0.535
2019-01-18 21:00,-0.383,0.0,0.0,0.689,1.287,0.0,0.0,0.688
2019-01-18 22:00,-0.234,0.001,0.001,0.69,1.288,0.0,0.0,0.837
2019-01-18 23:00,-0.121,0.002,0.001,0.692,1.288,0.0,0.0,0.89
2019-01-19 00:00,-0.036,0.002,0.002,0.694,1.289,0.0,0.0,0.878
2019-01-19 01:00,0.027,0.002,0.002,0.696,1.289,0.0,0.0,0.879
2019-01-19 02:00,0.078,0.003,0.003,0.699,1.29,0.0,0.0,0.897
2019-01-19 03:00,0.069,0.004,0.004,0.703,1.29,0.0,0.0,0.887
2019-01-19 04:00,0.045,0.004,0.004,0.707,1.291,0.0,0.0,0.861
2019-01-19 05:00,-0.026,0.006,0.006,0.712,1.291,0.0,0.0,0.849
2019-01-19 06:00,-0.042,0.015,0.015,0.723,1.291,0.0,0.0,0.88
2019-01-19 07:00,0.042,0.017,0.017,0.739,1.291,2.908,14.139,0.914
2019-01-19 08:00,0.461,0.011,0.009,0.751,1.291,35.066,132.701,0.949
2019-01-19 09:00,0.908,0.007,0.006,0.756,1.29,68.519,241.849,0.958
2019-01-19 10:00,1.296,0.005,0.002,0.75,1.288,92.444,306.641,0.945
2019-01-19 11:00,1.646,0.004,0.0,0.735,1.286,91.643,322.752,0.916
2019-01-19 12:00,1.916,0.006,0.0,0.72,1.284,77.411,289.046,0.875
2019-01-19 13:00,1.995,0.006,0.0,0.708,1.283,51.226,207.848,0.867
2019-01-19 14:00,1.667,0.005,0.0,0.702,1.283,15.971,84.677,0.899
2019-01-19 15:00,1.331,0.007,0.001,0.699,1.284,0.048,0.512,0.894
2019-01-19 16:00,1.132,0.007,0.004,0.701,1.285,0.0,0.0,0.835
2019-01-19 17:00,0.782,0.011,0.01,0.708,1.287,0.0,0.0,0.766
2019-01-19 18:00,0.465,0.007,0.005,0.715,1.289,0.0,0.0,0.693
2019-01-19 19:00,0.111,0.001,0.001,0.718,1.291,0.0,0.0,0.626
2019-01-19 20:00,-0.058,0.003,0.001,0.719,1.292,0.0,0.0,0.689
2019-01-19 21:00,-0.142,0.001,0.0,0.72,1.292,0.0,0.0,0.644
2019-01-19 22:00,-0.21,0.0,0.0,0.721,1.293,0.0,0.0,0.634
2019-01-19 23:00,-0.251,0.0,0.0,0.722,1.292,0.0,0.0,0.636
2019-01-20 00:00,-0.326,0.0,0.0,0.722,1.292,0.0,0.0,0.633
2019-01-20 01:00,-0.474,0.0,0.0,0.723,1.292,0.0,0.0,0.71
2019-01-20 02:00,-0.426,0.002,0.0,0.723,1.292,0.0,0.0,0.689
2019-01-20 03:00,-0.498,0.001,0.001,0.724,1.292,0.0,0.0,0.566
2019-01-20 04:00,-0.664,0.004,0.004,0.727,1.294,0.0,0.0,0.519
2019-01-20 05:00,-0.71,0.007,0.005,0.732,1.295,0.0,0.0,0.516
2019-01-20 06:00,-0.882,0.009,0.006,0.737,1.296,0.0,0.0,0.502
2019-01-20 07:00,-0.856,0.008,0.005,0.743,1.297,3.911,16.147,0.467
2019-01-20 08:00,-0.402,0.004,0.002,0.747,1.296,52.572,137.405,0.362
2019-01-20 09:00,0.393,0.004,0.001,0.748,1.293,122.545,246.672,0.287
2019-01-20 10:00,1.109,0.007,0.0,0.743,1.291,174.479,311.586,0.145
2019-01-20 11:00,1.796,0.006,0.0,0.729,1.287,190.941,327.695,0.138
2019-01-20 12:00,2.096,0.006,0.0,0.714,1.285,166.836,293.976,0.145
2019-01-20 13:00,1.809,0.007,0.0,0.707,1.284,110.355,212.667,0.15
2019-01-20 14:00,0.561,0.008,0.0,0.706,1.285,36.893,89.354,0.187
2019-01-20 15:00,-0.245,0.008,0.0,0.707,1.286,0.183,0.899,0.33
2019-01-20 16:00,-0.132,0.007,0.0,0.708,1.288,0.0,0.0,0.45
2019-01-20 17:00,-0.049,0.005,0.0,0.708,1.289,0.0,0.0,0.665
2019-01-20 18:00,0.198,0.001,0.0,0.709,1.29,0.0,0.0,0.831
2019-01-20 19:00,0.191,0.0,0.0,0.709,1.291,0.0,0.0,0.859
2019-01-20 20:00,0.185,0.0,0.0,0.709,1.292,0.0,0.0,0.801
2019-01-20 21:00,0.131,0.0,0.0,0.71,1.293,0.0,0.0,0.714
2019-01-20 22:00,0.132,0.0,0.0,0.71,1.293,0.0,0.0,0.703
2019-01-20 23:00,0.198,0.0,0.0,0.711,1.293,0.0,0.0,0.794
2019-01-21 00:00,0.259,0.0,0.0,0.711,1.293,0.0,0.0,0.892
2019-01-21 01:00,0.386,0.015,0.0,0.711,1.291,0.0,0.0,0.963
2019-01-21 02:00,0.532,0.129,0.09,0.747,1.29,0.0,0.0,0.991
2019-01-21 03:00,0.829,0.617,0.552,1.078,1.287,0.0,0.0,0.959
2019-01-21 04:00,0.94,0.687,0.458,1.65,1.285,0.0,0.0,0.894
2019-01-21 05:00,1.232,0.344,0.137,1.884,1.283,0.0,0.0,0.676
2019-01-21 06:00,1.247,0.108,0.053,1.946,1.281,0.0,0.0,0.496
2019-01-21 07:00,1.32,0.041,0.013,1.969,1.28,3.195,18.345,0.517
2019-01-21 08:00,1.847,0.024,0.0,1.955,1.278,36.545,142.264,0.55
2019-01-21 09:00,2.412,0.04,0.0,1.908,1.276,77.096,251.632,0.495
2019-01-21 10:00,2.899,0.024,0.0,1.837,1.273,125.994,316.641,0.51
2019-01-21 11:00,3.198,0.016,0.0,1.756,1.272,143.99,332.82,0.478
2019-01-21 12:00,3.337,0.014,0.0,1.681,1.27,146.393,299.046,0.354
2019-01-21 13:00,3.055,0.016,0.0,1.626,1.271,107.943,217.615,0.243
2019-01-21 14:00,2.041,0.016,0.0,1.604,1.273,37.47,94.152,0.188
2019-01-21 15:00,0.908,0.014,0.0,1.603,1.276,0.292,1.434,0.225
2019-01-21 16:00,0.638,0.012,0.0,1.604,1.279,0.0,0.0,0.297
2019-01-21 17:00,0.384,0.011,0.001,1.605,1.282,0.0,0.0,0.409
2019-01-21 18:00,0.182,0.011,0.003,1.609,1.283,0.0,0.0,0.482
2019-01-21 19:00,0.078,0.01,0.004,1.613,1.284,0.0,0.0,0.483
2019-01-21 20:00,-0.029,0.008,0.002,1.616,1.284,0.0,0.0,0.488
2019-01-21 21:00,-0.113,0.008,0.003,1.619,1.284,0.0,0.0,0.504
2019-01-21 22:00,-0.223,0.008,0.003,1.623,1.284,0.0,0.0,0.515
2019-01-21 23:00,-0.345,0.008,0.003,1.626,1.285,0.0,0.0,0.544
2019-01-22 00:00,-0.43,0.008,0.003,1.63,1.285,0.0,0.0,0.634
2019-01-22 01:00,-0.342,0.008,0.004,1.634,1.284,0.0,0.0,0.781
2019-01-22 02:00,-0.133,0.008,0.005,1.639,1.283,0.0,0.0,0.947
2019-01-22 03:00,0.111,0.008,0.006,1.644,1.282,0.0,0.0,0.99
2019-01-22 04:00,0.326,0.011,0.01,1.652,1.281,0.0,0.0,0.985
2019-01-22 05:00,0.515,0.014,0.013,1.664,1.28,0.0,0.0,0.973
2019-01-22 06:00,0.617,0.016,0.015,1.678,1.279,0.0,0.0,0.964
2019-01-22 07:00,0.667,0.018,0.014,1.693,1.279,3.026,20.745,0.972
2019-01-22 08:00,0.848,0.019,0.012,1.7,1.279,26.518,147.224,0.972
2019-01-22 09:00,1.034,0.019,0.01,1.692,1.278,56.697,256.786,0.944
2019-01-22 10:00,1.189,0.014,0.005,1.669,1.277,89.179,321.836,0.894
2019-01-22 11:00,1.385,0.01,0.001,1.633,1.275,117.924,338.025,0.91
2019-01-22 12:00,1.493,0.007,0.0,1.597,1.273,105.239,304.194,0.927
2019-01-22 13:00,1.43,0.005,0.0,1.57,1.272,73.05,222.7,0.905
2019-01-22 14:00,1.011,0.003,0.0,1.562,1.272,31.525,99.112,0.875
2019-01-22 15:00,0.439,0.003,0.001,1.562,1.274,0.44,2.124,0.856
2019-01-22 16:00,0.304,0.002,0.0,1.563,1.275,0.0,0.0,0.898
2019-01-22 17:00,0.271,0.001,0.0,1.564,1.275,0.0,0.0,0.943
2019-01-22 18:00,0.249,0.0,0.0,1.564,1.275,0.0,0.0,0.98
2019-01-22 19:00,0.172,0.0,0.0,1.565,1.275,0.0,0.0,0.98
2019-01-22 20:00,0.002,0.0,0.0,1.565,1.275,0.0,0.0,0.973
2019-01-22 21:00,-0.216,0.0,0.0,1.565,1.276,0.0,0.0,0.944
2019-01-22 22:00,-0.409,0.0,0.0,1.566,1.276,0.0,0.0,0.952
2019-01-22 23:00,-0.541,0.0,0.0,1.566,1.276,0.0,0.0,0.972
2019-01-23 00:00,-0.602,0.0,0.0,1.567,1.276,0.0,0.0,0.978
2019-01-23 01:00,-0.643,0.0,0.0,1.568,1.276,0.0,0.0,0.989
2019-01-23 02:00,-0.698,0.0,0.0,1.569,1.276,0.0,0.0,0.993
2019-01-23 03:00,-0.795,0.0,0.0,1.57,1.276,0.0,0.0,0.993
2019-01-23 04:00,-0.911,0.0,0.0,1.57,1.277,0.0,0.0,0.992
2019-01-23 05:00,-1.012,0.0,0.0,1.571,1.278,0.0,0.0,0.989
2019-01-23 06:00,-1.029,0.0,0.0,1.572,1.279,0.0,0.0,0.987
2019-01-23 07:00,-1.011,0.0,0.0,1.572,1.281,4.771,23.363,0.983
2019-01-23 08:00,-0.834,0.001,0.001,1.572,1.282,36.485,152.332,0.981
2019-01-23 09:00,-0.686,0.0,0.0,1.571,1.282,69.526,261.979,0.978
2019-01-23 10:00,-0.514,0.0,0.0,1.568,1.282,94.328,327.154,0.979
2019-01-23 11:00,-0.383,0.0,0.0,1.566,1.282,104.206,343.342,0.975
2019-01-23 12:00,-0.294,0.0,0.0,1.563,1.281,99.241,309.546,0.953
2019-01-23 13:00,-0.283,0.0,0.0,1.562,1.281,77.662,227.928,0.906
2019-01-23 14:00,-0.613,0.0,0.0,1.561,1.281,34.322,104.183,0.89
2019-01-23 15:00,-1.425,0.0,0.0,1.562,1.281,0.665,2.98,0.957
2019-01-23 16:00,-1.58,0.0,0.0,1.563,1.282,0.0,0.0,0.987
2019-01-23 17:00,-1.567,0.0,0.0,1.563,1.283,0.0,0.0,0.993
2019-01-23 18:00,-1.53,0.0,0.0,1.564,1.284,0.0,0.0,0.995
2019-01-23 19:00,-1.569,0.0,0.0,1.565,1.285,0.0,0.0,0.996
2019-01-23 20:00,-1.677,0.0,0.0,1.565,1.286,0.0,0.0,0.996
2019-01-23 21:00,-1.791,0.0,0.0,1.566,1.287,0.0,0.0,0.995
2019-01-23 22:00,-1.871,0.0,0.0,1.567,1.288,0.0,0.0,0.994
2019-01-23 23:00,-1.98,0.0,0.0,1.568,1.29,0.0,0.0,0.994
2019-01-24 00:00,-2.139,0.0,0.0,1.569,1.292,0.0,0.0,0.994
2019-01-24 01:00,-2.347,0.0,0.0,1.57,1.294,0.0,0.0,0.995
2019-01-24 02:00,-2.552,0.0,0.0,1.57,1.295,0.0,0.0,0.994
2019-01-24 03:00,-2.724,0.0,0.0,1.571,1.297,0.0,0.0,0.991
2019-01-24 04:00,-2.825,0.003,0.003,1.573,1.298,0.0,0.0,0.99
2019-01-24 05:00,-2.756,0.007,0.007,1.579,1.298,0.0,0.0,0.993
2019-01-24 06:00,-2.88,0.011,0.011,1.588,1.299,0.0,0.0,0.968
2019-01-24 07:00,-2.97,0.01,0.01,1.6,1.3,6.654,26.196,0.905
2019-01-24 08:00,-2.571,0.007,0.007,1.608,1.301,53.791,157.553,0.931
2019-01-24 09:00,-2.203,0.005,0.005,1.612,1.301,105.804,267.354,0.937
2019-01-24 10:00,-1.959,0.003,0.003,1.613,1.301,145.484,332.641,0.888
2019-01-24 11:00,-1.794,0.001,0.001,1.612,1.301,185.182,348.842,0.762
2019-01-24 12:00,-1.707,0.001,0.001,1.61,1.3,178.324,314.944,0.58
2019-01-24 13:00,-1.796,0.001,0.001,1.609,1.299,119.788,233.303,0.563
2019-01-24 14:00,-2.218,0.003,0.003,1.611,1.3,41.629,109.402,0.697
2019-01-24 15:00,-2.795,0.005,0.005,1.616,1.3,0.825,4.017,0.709
2019-01-24 16:00,-2.906,0.011,0.011,1.624,1.301,0.0,0.0,0.703
2019-01-24 17:00,-2.924,0.018,0.018,1.638,1.301,0.0,0.0,0.685
2019-01-24 18:00,-2.926,0.021,0.021,1.659,1.301,0.0,0.0,0.682
2019-01-24 19:00,-2.907,0.017,0.017,1.678,1.301,0.0,0.0,0.696
2019-01-24 20:00,-2.879,0.017,0.017,1.695,1.302,0.0,0.0,0.698
2019-01-24 21:00,-2.808,0.02,0.02,1.714,1.302,0.0,0.0,0.709
2019-01-24 22:00,-2.844,0.023,0.023,1.735,1.301,0.0,0.0,0.672
2019-01-24 23:00,-2.958,0.031,0.031,1.762,1.301,0.0,0.0,0.619
2019-01-25 00:00,-3.249,0.027,0.027,1.792,1.302,0.0,0.0,0.601
2019-01-25 01:00,-3.487,0.023,0.023,1.817,1.302,0.0,0.0,0.628
2019-01-25 02:00,-3.64,0.018,0.018,1.837,1.303,0.0,0.0,0.662
2019-01-25 03:00,-3.737,0.023,0.023,1.858,1.304,0.0,0.0,0.737
2019-01-25 04:00,-3.917,0.023,0.023,1.881,1.304,0.0,0.0,0.862
2019-01-25 05:00,-4.048,0.019,0.019,1.902,1.305,0.0,0.0,0.972
2019-01-25 06:00,-4.167,0.019,0.019,1.921,1.306,0.0,0.0,0.984
2019-01-25 07:00,-4.168,0.015,0.015,1.938,1.307,6.538,29.265,0.973
2019-01-25 08:00,-3.706,0.014,0.014,1.951,1.306,47.048,162.928,0.969
2019-01-25 09:00,-3.201,0.015,0.015,1.966,1.305,88.217,272.866,0.974
2019-01-25 10:00,-2.731,0.011,0.011,1.977,1.303,94.008,338.234,0.993
2019-01-25 11:00,-2.52,0.005,0.005,1.982,1.301,78.024,354.467,0.996
2019-01-25 12:00,-2.414,0.002,0.002,1.984,1.299,61.128,320.569,0.974
2019-01-25 13:00,-2.428,0.002,0.002,1.985,1.298,43.177,238.758,0.913
2019-01-25 14:00,-2.552,0.001,0.001,1.986,1.297,19.933,114.729,0.896
2019-01-25 15:00,-2.767,0.001,0.001,1.987,1.296,0.766,5.241,0.79
2019-01-25 16:00,-2.881,0.002,0.002,1.988,1.295,0.0,0.0,0.745
2019-01-25 17:00,-2.829,0.002,0.002,1.991,1.294,0.0,0.0,0.725
2019-01-25 18:00,-2.776,0.022,0.022,2.004,1.294,0.0,0.0,0.756
2019-01-25 19:00,-2.709,0.061,0.061,2.045,1.293,0.0,0.0,0.752
2019-01-25 20:00,-2.639,0.16,0.16,2.153,1.291,0.0,0.0,0.87
2019-01-25 21:00,-2.528,0.284,0.284,2.387,1.29,0.0,0.0,0.945
2019-01-25 22:00,-2.445,0.388,0.388,2.727,1.288,0.0,0.0,0.97
2019-01-25 23:00,-2.376,0.431,0.431,3.149,1.287,0.0,0.0,0.974
2019-01-26 00:00,-2.294,0.373,0.373,3.548,1.285,0.0,0.0,0.981
2019-01-26 01:00,-2.138,0.293,0.293,3.878,1.283,0.0,0.0,0.982
2019-01-26 02:00,-2.014,0.213,0.212,4.125,1.281,0.0,0.0,0.833
2019-01-26 03:00,-2.019,0.147,0.146,4.295,1.28,0.0,0.0,0.769
2019-01-26 04:00,-1.848,0.15,0.149,4.441,1.279,0.0,0.0,0.823
2019-01-26 05:00,-1.502,0.189,0.174,4.604,1.277,0.0,0.0,0.885
2019-01-26 06:00,-1.142,0.2,0.19,4.792,1.275,0.0,0.0,0.98
2019-01-26 07:00,-0.748,0.15,0.137,4.954,1.272,2.375,32.576,0.996
2019-01-26 08:00,-0.29,0.135,0.125,5.083,1.269,14.471,168.428,0.988
2019-01-26 09:00,0.202,0.114,0.079,5.176,1.266,31.713,278.513,0.931
2019-01-26 10:00,0.722,0.095,0.066,5.224,1.263,49.603,343.926,0.904
2019-01-26 11:00,1.102,0.08,0.038,5.229,1.261,50.722,360.229,0.965
2019-01-26 12:00,1.325,0.066,0.028,5.211,1.259,37.715,326.239,0.993
2019-01-26 13:00,1.441,0.064,0.019,5.19,1.258,20.542,244.383,0.989
2019-01-26 14:00,1.433,0.073,0.014,5.17,1.257,7.659,120.19,0.983
2019-01-26 15:00,1.418,0.121,0.004,5.15,1.256,0.178,6.664,0.995
2019-01-26 16:00,1.464,0.163,0.006,5.124,1.255,0.0,0.0,0.999
2019-01-26 17:00,1.478,0.18,0.007,5.093,1.255,0.0,0.0,0.999
2019-01-26 18:00,1.523,0.28,0.01,5.055,1.254,0.0,0.0,0.999
2019-01-26 19:00,1.582,0.363,0.017,5.006,1.254,0.0,0.0,0.999
2019-01-26 20:00,1.456,0.453,0.045,4.959,1.255,0.0,0.0,0.998
2019-01-26 21:00,1.129,0.579,0.158,4.98,1.256,0.0,0.0,0.998
2019-01-26 22:00,0.948,0.631,0.393,5.217,1.255,0.0,0.0,0.998
2019-01-26 23:00,0.884,0.675,0.421,5.566,1.254,0.0,0.0,0.998
2019-01-27 00:00,0.905,0.647,0.401,5.932,1.253,0.0,0.0,0.998
2019-01-27 01:00,1.046,0.554,0.196,6.157,1.251,0.0,0.0,0.997
2019-01-27 02:00,1.242,0.481,0.15,6.246,1.248,0.0,0.0,0.99
2019-01-27 03:00,1.384,0.424,0.121,6.271,1.246,0.0,0.0,0.99
2019-01-27 04:00,1.51,0.458,0.079,6.249,1.244,0.0,0.0,0.988
2019-01-27 05:00,1.613,0.609,0.066,6.191,1.242,0.0,0.0,0.982
2019-01-27 06:00,1.56,0.75,0.056,6.111,1.242,0.0,0.0,0.973
2019-01-27 07:00,1.328,0.804,0.097,6.068,1.243,1.488,36.124,0.972
2019-01-27 08:00,1.14,0.833,0.327,6.185,1.244,11.883,174.053,0.964
2019-01-27 09:00,1.094,0.897,0.443,6.481,1.244,25.883,284.263,0.957
2019-01-27 10:00,0.991,0.882,0.423,6.819,1.244,36.132,349.779,0.967
2019-01-27 11:00,0.954,0.706,0.287,7.082,1.244,37.985,366.104,0.972
2019-01-27 12:00,1.061,0.473,0.158,7.19,1.243,38.07,332.081,0.975
2019-01-27 13:00,1.339,0.273,0.067,7.203,1.241,34.62,250.133,0.946
2019-01-27 14:00,1.447,0.152,0.013,7.168,1.239,14.937,125.769,0.917
2019-01-27 15:00,1.513,0.098,0.004,7.13,1.237,0.504,8.292,0.943
2019-01-27 16:00,1.64,0.085,0.002,7.082,1.236,0.0,0.0,0.98
2019-01-27 17:00,1.739,0.079,0.001,7.016,1.235,0.0,0.0,0.983
2019-01-27 18:00,1.782,0.073,0.001,6.941,1.235,0.0,0.0,0.982
2019-01-27 19:00,1.774,0.064,0.001,6.87,1.235,0.0,0.0,0.973
2019-01-27 20:00,1.73,0.062,0.001,6.81,1.235,0.0,0.0,0.95
